idx,header,deltaG,amplicon_length,gamma,est_alpha,accession,taxid,superkingdom,phylum,class,order,family,genus,species
3039,"NC_070076.1 Pseudoscopelus astronesthidens mitochondrion, complete genome",0,168,0,-0,NC_070076.1,1459837,NA,Chordata,Actinopteri,Scombriformes,Chiasmodontidae,Pseudoscopelus,Pseudoscopelus astronesthidens
3040,"NC_070075.1 Kali normani mitochondrion, complete genome",0,168,0,-0,NC_070075.1,740698,NA,Chordata,Actinopteri,Scombriformes,Chiasmodontidae,Kali,Kali normani
3041,"NC_070074.1 Kali macrura mitochondrion, complete genome",0,168,0,-0,NC_070074.1,206142,NA,Chordata,Actinopteri,Scombriformes,Chiasmodontidae,Kali,Kali macrura
3042,"NC_070073.1 Kali macrodon mitochondrion, complete genome",0,168,0,-0,NC_070073.1,2666104,NA,Chordata,Actinopteri,Scombriformes,Chiasmodontidae,Kali,Kali macrodon
3043,"NC_070072.1 Dysalotus oligoscolus mitochondrion, complete genome",0,170,0,-0,NC_070072.1,2578276,NA,Chordata,Actinopteri,Scombriformes,Chiasmodontidae,Dysalotus,Dysalotus oligoscolus
3044,"NC_070071.1 Chiasmodon niger voucher MCZ 155443 mitochondrion, complete genome",0,169,0,-0,NC_070071.1,1154619,NA,Chordata,Actinopteri,Scombriformes,Chiasmodontidae,Chiasmodon,Chiasmodon niger
3045,"NC_070068.1 Chitala chitala mitochondrion, complete genome",11.809106208037054,170,11.809106208037054,-0.035427318624111165,NC_070068.1,112163,NA,Chordata,Actinopteri,Osteoglossiformes,Notopteridae,Chitala,Chitala chitala
3046,"NC_070017.1 Histiotus magellanicus isolate Hmag_1501 Adult Female mitochondrion, complete genome",26.03558936608248,171,26.03558936608248,-0.07810676809824744,NC_070017.1,909363,NA,Chordata,Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus magellanicus
3047,"NC_070016.1 Histiotus montanus isolate Hmon_1080 Adult Female mitochondrion, complete genome",26.03558936608248,171,26.03558936608248,-0.07810676809824744,NC_070016.1,1161940,NA,Chordata,Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus montanus
3048,"NC_070015.1 Histiotus macrotus isolate Hmac_1057 Adult Male mitochondrion, complete genome",26.03558936608248,172,26.03558936608248,-0.07810676809824744,NC_070015.1,258919,NA,Chordata,Mammalia,Chiroptera,Vespertilionidae,Histiotus,Histiotus macrotus
3049,"NC_070014.1 Eptesicus bottae isolate Ebot_28 Adult Male mitochondrion, complete genome",17.279415249492523,173,17.279415249492523,-0.05183824574847757,NC_070014.1,3371009,NA,Chordata,Mammalia,Chiroptera,Vespertilionidae,Cnephaeus,Cnephaeus bottae
3050,"NC_070009.1 Boiga kraepelini mitochondrion, complete genome",81.36292564680598,164,81.36292564680598,-0.24408877694041795,NC_070009.1,152266,NA,Chordata,Lepidosauria,Squamata,Colubridae,Boiga,Boiga kraepelini
3051,"NC_070008.1 Hebius craspedogaster mitochondrion, complete genome",53.50701233682665,166,53.50701233682665,-0.16052103701047996,NC_070008.1,1591021,NA,Chordata,Lepidosauria,Squamata,Colubridae,Hebius,Hebius craspedogaster
3052,"NC_069976.1 Enteromius thysi mitochondrion, complete genome",0,175,0,-0,NC_069976.1,1606672,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,Enteromius thysi
3053,"NC_069920.1 Corvus bennetti mitochondrion, complete genome",34.19363390702331,181,34.19363390702331,-0.10258090172106994,NC_069920.1,1196223,NA,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus bennetti
3054,"NC_069867.1 Pelodiscus shipian mitochondrion, complete genome",20.779475102705483,181,20.779475102705483,-0.06233842530811645,NC_069867.1,3003843,NA,Chordata,NA,Testudines,Trionychidae,Pelodiscus,Pelodiscus shipian
3055,"NC_069866.1 Pelodiscus parviformis mitochondrion, complete genome",20.779475102705483,181,20.779475102705483,-0.06233842530811645,NC_069866.1,947008,NA,Chordata,NA,Testudines,Trionychidae,Pelodiscus,Pelodiscus parviformis
3056,"NC_069816.1 Cynops orientalis voucher 2016.4.14 mitochondrion, complete genome",20.779475102705483,172,20.779475102705483,-0.06233842530811645,NC_069816.1,3399148,NA,Chordata,Amphibia,Caudata,Salamandridae,Hypselotriton,Hypselotriton orientalis
3057,"NC_069815.1 Paramesotriton labiatus voucher GZNU20210531001 mitochondrion, complete genome",20.779475102705483,172,20.779475102705483,-0.06233842530811645,NC_069815.1,2759916,NA,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton labiatus
3058,"NC_069814.1 Paramesotriton guanxiensis voucher GZNU36 mitochondrion, complete genome",20.779475102705483,172,20.779475102705483,-0.06233842530811645,NC_069814.1,164971,NA,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton guanxiensis
3059,"NC_069813.1 Paramesotriton caudopunctatus voucher GZNU20191022001 mitochondrion, complete genome",20.779475102705483,172,20.779475102705483,-0.06233842530811645,NC_069813.1,164969,NA,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton caudopunctatus
3060,"NC_069656.1 Paramesotriton zhijinensis voucher GZNU20190417007 mitochondrion, complete genome",20.779475102705483,173,20.779475102705483,-0.06233842530811645,NC_069656.1,489831,NA,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton zhijinensis
3061,"NC_069655.1 Paramesotriton maolanensis voucher GZNU2006630003 mitochondrion, complete genome",20.779475102705483,173,20.779475102705483,-0.06233842530811645,NC_069655.1,1264777,NA,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton maolanensis
3062,"NC_069654.1 Paramesotriton longliensis voucher GZNU20191022002 mitochondrion, complete genome",20.779475102705483,173,20.779475102705483,-0.06233842530811645,NC_069654.1,608507,NA,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton longliensis
3063,"NC_069653.1 Trichosurus caninus mitochondrion, complete genome",35.27985819845314,170,35.27985819845314,-0.10583957459535942,NC_069653.1,128432,NA,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,Trichosurus caninus
3064,"NC_069631.1 Terrapene carolina mitochondrion, complete genome",14.57939694086571,182,14.57939694086571,-0.04373819082259713,NC_069631.1,158814,NA,Chordata,NA,Testudines,Emydidae,Terrapene,Terrapene carolina
3065,"NC_069584.1 Eumicrotremus spinosus mitochondrion, complete genome",0,169,0,-0,NC_069584.1,430040,NA,Chordata,Actinopteri,Perciformes,Cyclopteridae,Eumicrotremus,Eumicrotremus spinosus
3066,"NC_069580.1 Rana zhenhaiensis mitochondrion, complete genome",52.62814911092191,169,52.62814911092191,-0.15788444733276574,NC_069580.1,120508,NA,Chordata,Amphibia,Anura,Ranidae,Rana,Rana zhenhaiensis
3067,"NC_069559.1 Batagur dhongoka mitochondrion, complete genome",39.80307633286093,179,39.80307633286093,-0.1194092289985828,NC_069559.1,904175,NA,Chordata,NA,Testudines,Geoemydidae,Batagur,Batagur dhongoka
3068,"NC_069558.1 Batagur kachuga mitochondrion, complete genome",39.18678532243513,179,39.18678532243513,-0.11756035596730538,NC_069558.1,698410,NA,Chordata,NA,Testudines,Geoemydidae,Batagur,Batagur kachuga
3069,"NC_069056.1 Sarcocheilichthys caobangensis mitochondrion, complete genome",0,177,0,-0,NC_069056.1,2995195,NA,Chordata,Actinopteri,Cypriniformes,Gobionidae,Sarcocheilichthys,Sarcocheilichthys caobangensis
3070,"NC_069038.1 Lepidocephalichthys berdmorei mitochondrion, complete genome",0,174,0,-0,NC_069038.1,425481,NA,Chordata,Actinopteri,Cypriniformes,Cobitidae,Lepidocephalichthys,Lepidocephalichthys berdmorei
3071,"NC_069019.1 Sicista betulina isolate DK_BMNT mitochondrion, complete genome",48.02499286898958,175,48.02499286898958,-0.14407497860696875,NC_069019.1,489448,NA,Chordata,Mammalia,Rodentia,Dipodidae,Sicista,Sicista betulina
3072,"NC_069016.1 Geomys pinetis voucher TTCC:TK24930 mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,NC_069016.1,100306,NA,Chordata,Mammalia,Rodentia,Geomyidae,Geomys,Geomys pinetis
3073,"NC_068904.1 Pyrrhura perlata mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068904.1,311897,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura perlata
3074,"NC_068903.1 Pyrrhura albipectus voucher LSUMZ:6030 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068903.1,311894,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura albipectus
3075,"NC_068902.1 Pyrrhura egregia voucher KU 93445 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068902.1,1118838,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura egregia
3076,"NC_068901.1 Pyrrhura amazonum voucher FMNH:389694 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068901.1,311887,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura amazonum
3077,"NC_068898.1 Acroteriobatus blochii voucher MVS010 mitochondrion, complete genome",47.650278171769315,181,47.650278171769315,-0.14295083451530796,NC_068898.1,2995194,NA,Chordata,Chondrichthyes,Rhinopristiformes,Rhinobatidae,Acroteriobatus,Acroteriobatus blochii
3078,"NC_068897.1 Acroteriobatus annulatus voucher MVS123 mitochondrion, complete genome",47.650278171769315,181,47.650278171769315,-0.14295083451530796,NC_068897.1,2578367,NA,Chordata,Chondrichthyes,Rhinopristiformes,Rhinobatidae,Acroteriobatus,Acroteriobatus annulatus
3079,"NC_068890.1 Pyrrhura picta voucher FMNH 395728 mitochondrion, complete genome",32.59321380237479,180,32.59321380237479,-0.09777964140712438,NC_068890.1,51910,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura picta
3080,"NC_068889.1 Pyrrhura peruviana voucher MVZ 165115 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068889.1,311882,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura peruviana
3081,"NC_068888.1 Pyrrhura orcesi voucher LSUMZ 7803 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068888.1,311892,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura orcesi
3082,"NC_068887.1 Pyrrhura molinae mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068887.1,311895,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura molinae
3083,"NC_068886.1 Pyrrhura melanura voucher FMNH 456474 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068886.1,311898,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura melanura
3084,"NC_068885.1 Pyrrhura lepida voucher FMNH 456475 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068885.1,311896,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura lepida
3085,"NC_068884.1 Pyrrhura hoffmanni voucher LSUMZ 28202 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068884.1,311899,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura hoffmanni
3086,"NC_068883.1 Pyrrhura hoematotis voucher UMMZ 589 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068883.1,2338438,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura hoematotis
3087,"NC_068882.1 Pyrrhura griseipectus voucher UF:50988 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068882.1,311890,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura griseipectus
3088,"NC_068881.1 Pyrrhura frontalis voucher LSUMZ 25884 mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068881.1,211511,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura frontalis
3089,"NC_068864.1 Squalidus nitens mitochondrion, complete genome",0,177,0,-0,NC_068864.1,328521,NA,Chordata,Actinopteri,Cypriniformes,Gobionidae,Squalidus,Squalidus nitens
3090,"NC_068849.1 Pyrrhura cruentata mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_068849.1,311901,NA,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura cruentata
3091,"NC_068846.1 Epinephelus multinotatus mitochondrion, complete genome",0,170,0,-0,NC_068846.1,252599,NA,Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus multinotatus
3092,"NC_068845.1 Epinephelus cyanopodus mitochondrion, complete genome",0,170,0,-0,NC_068845.1,308565,NA,Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus cyanopodus
3093,"NC_068833.1 Onychoprion fuscatus voucher NIBRGR0000652169 mitochondrion, complete genome",39.77692411143222,179,39.77692411143222,-0.11933077233429668,NC_068833.1,425648,NA,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion fuscatus
3094,"NC_068811.1 Myodes gapperi isolate Neon_RodL3_276584 voucher NEON01IDP mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_068811.1,473866,NA,Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys,Clethrionomys gapperi
3095,"NC_068810.1 Chaetodipus penicillatus isolate CH4 mitochondrion, complete genome",30.795203190159608,160,30.795203190159608,-0.09238560957047882,NC_068810.1,38672,NA,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus penicillatus
3096,"NC_068809.1 Neotoma albigula isolate Neon_RodL2_298443 voucher NEON01IHT mitochondrion, complete genome",30.178912179733803,167,30.178912179733803,-0.09053673653920141,NC_068809.1,42408,NA,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma albigula
3097,"NC_068808.1 Dipodomys spectabilis isolate CB1 mitochondrion, complete genome",33.83841132270291,171,33.83841132270291,-0.10151523396810873,NC_068808.1,105255,NA,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys spectabilis
3098,"NC_068807.1 Dipodomys merriami isolate Neon_RodL1_298445 voucher NEON01IHV mitochondrion, complete genome",42.6386197556331,167,42.6386197556331,-0.1279158592668993,NC_068807.1,94247,NA,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys merriami
3099,"NC_068783.1 Epinephelus flavocaeruleus mitochondrion, complete genome",0,170,0,-0,NC_068783.1,327813,NA,Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,Epinephelus flavocaeruleus
3100,"NC_068747.1 Sinibrama wui mitochondrion, complete genome",0,181,0,-0,NC_068747.1,2202366,NA,Chordata,Actinopteri,Cypriniformes,Xenocyprididae,Sinibrama,Sinibrama wui
3101,"NC_068741.1 Rallus indicus mitochondrion, complete genome",17.976648803927375,179,17.976648803927375,-0.05392994641178213,NC_068741.1,2993453,NA,Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus indicus
3102,"NC_068731.1 Niphon spinosus mitochondrion, complete genome",0,170,0,-0,NC_068731.1,228254,NA,Chordata,Actinopteri,Perciformes,Niphonidae,Niphon,Niphon spinosus
3103,"NC_068730.1 Chirolophis wui mitochondrion, complete genome",0,169,0,-0,NC_068730.1,1358730,NA,Chordata,Actinopteri,Perciformes,Stichaeidae,Chirolophis,Chirolophis wui
3104,"NC_068729.1 Limnothrissa miodon isolate D2 mitochondrion, complete genome",0,174,0,-0,NC_068729.1,55124,NA,Chordata,Actinopteri,Clupeiformes,Clupeidae,Limnothrissa,Limnothrissa miodon
3105,"NC_068728.1 Stolothrissa tanganicae isolate D7 mitochondrion, complete genome",0,174,0,-0,NC_068728.1,55122,NA,Chordata,Actinopteri,Clupeiformes,Clupeidae,Stolothrissa,Stolothrissa tanganicae
3106,"NC_068709.1 Rhinogobius niger mitochondrion, complete genome",0,169,0,-0,NC_068709.1,2928756,NA,Chordata,Actinopteri,Gobiiformes,Gobiidae,Rhinogobius,Rhinogobius niger
3107,"NC_068707.1 Pseudobagrus gracilis mitochondrion, complete genome",8.362418485698758,174,8.362418485698758,-0.025087255457096273,NC_068707.1,3119315,NA,Chordata,Actinopteri,Siluriformes,Bagridae,Tachysurus,Tachysurus gracilis
3108,"NC_068695.1 Tupaia glis voucher MZF894 mitochondrion, complete genome",32.87893048836061,167,32.87893048836061,-0.09863679146508184,NC_068695.1,9395,NA,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia glis
3109,"NC_068694.1 Rhinomyias umbratilis voucher BZF1431 mitochondrion, complete genome",34.19363390702331,184,34.19363390702331,-0.10258090172106994,NC_068694.1,869927,NA,Chordata,Aves,Passeriformes,Muscicapidae,Rhinomyias,Rhinomyias umbratilis
3110,"NC_068693.1 Philentoma pyrhoptera voucher BZF1434 mitochondrion, complete genome",33.79362886432397,183,33.79362886432397,-0.10138088659297191,NC_068693.1,316104,NA,Chordata,Aves,Passeriformes,Prionopidae,Philentoma,Philentoma pyrhoptera
3111,"NC_068692.1 Pellorneum malaccense voucher BZF1425 mitochondrion, complete genome",28.99356835193189,180,28.99356835193189,-0.08698070505579568,NC_068692.1,1792496,NA,Chordata,Aves,Passeriformes,Pellorneidae,Pellorneum,Pellorneum malaccense
3112,"NC_068691.1 Odorrana hosii voucher 74 mitochondrion, complete genome",71.44119549783129,171,71.44119549783129,-0.21432358649349387,NC_068691.1,310666,NA,Chordata,Amphibia,Anura,Ranidae,Odorrana,Odorrana hosii
3113,"NC_068690.1 Limnonectes khasianus voucher 11101712 mitochondrion, complete genome",43.3008361845656,172,43.3008361845656,-0.12990250855369678,NC_068690.1,1510417,NA,Chordata,Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes khasianus
3114,"NC_068689.1 Dryophiops rubescens voucher HZF10449 mitochondrion, complete genome",53.50701233682665,161,53.50701233682665,-0.16052103701047996,NC_068689.1,1899456,NA,Chordata,Lepidosauria,Squamata,Colubridae,Dryophiops,Dryophiops rubescens
3115,"NC_068688.1 Dicrurus paradiseus voucher BZF1430 mitochondrion, complete genome",33.79362886432397,184,33.79362886432397,-0.10138088659297191,NC_068688.1,107205,NA,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus paradiseus
3116,"NC_068687.1 Cyornis magnirostris voucher BZF1424 mitochondrion, complete genome",34.19363390702331,184,34.19363390702331,-0.10258090172106994,NC_068687.1,1463941,NA,Chordata,Aves,Passeriformes,Muscicapidae,Cyornis,Cyornis magnirostris
3117,"NC_068686.1 Chalcorana labialis voucher 11101710 mitochondrion, complete genome",32.268447503675795,170,32.268447503675795,-0.09680534251102739,NC_068686.1,391865,NA,Chordata,Amphibia,Anura,Ranidae,Chalcorana,Chalcorana labialis
3119,"NC_068684.1 Kalophrynus palmatissimus mitochondrion, complete genome",48.878037085767254,171,48.878037085767254,-0.14663411125730177,NC_068684.1,1035774,NA,Chordata,Amphibia,Anura,Microhylidae,Kalophrynus,Kalophrynus palmatissimus
3120,"NC_068676.1 Noturus leptacanthus isolate NEFC_F17-137 mitochondrion, complete genome",8.362418485698758,170,8.362418485698758,-0.025087255457096273,NC_068676.1,90665,NA,Chordata,Actinopteri,Siluriformes,Ictaluridae,Noturus,Noturus leptacanthus
3121,"NC_068675.1 Etheostoma osburni voucher NEFC_F19-291 mitochondrion, complete genome",0,168,0,-0,NC_068675.1,328269,NA,Chordata,Actinopteri,Perciformes,Percidae,Etheostoma,Etheostoma osburni
3122,"NC_068674.1 Ameiurus melas voucher NEFC_F19-370 mitochondrion, complete genome",8.362418485698758,172,8.362418485698758,-0.025087255457096273,NC_068674.1,219545,NA,Chordata,Actinopteri,Siluriformes,Ictaluridae,Ameiurus,Ameiurus melas
3123,"NC_068673.1 Cottus cognatus voucher NEFC_F19-402 mitochondrion, complete genome",0,169,0,-0,NC_068673.1,147210,NA,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus cognatus
3124,"NC_068672.1 Percopsis omiscomaycus voucher NEFC_F19-482 mitochondrion, complete genome",0,167,0,-0,NC_068672.1,81381,NA,Chordata,Actinopteri,Percopsiformes,Percopsidae,Percopsis,Percopsis omiscomaycus
3125,"NC_068669.1 Dario dayingensis mitochondrion, complete genome",0,168,0,-0,NC_068669.1,1679026,NA,Chordata,Actinopteri,Anabantiformes,Badidae,Dario,Dario dayingensis
